instance;best_makespan;opt_or_unsat_certified;time
j301_9.mm;unsat;yes;0,19
j3020_10.mm;28;yes;0,47
j3020_1.mm;30;yes;0,59
j3020_2.mm;25;yes;0,37
j3020_3.mm;27;yes;0,35
j3020_4.mm;35;yes;0,59
j3020_5.mm;29;yes;0,49
j3020_6.mm;24;yes;0,42
j3020_7.mm;30;yes;0,41
j3020_8.mm;33;yes;0,29
j3020_9.mm;26;yes;0,45
j302_10.mm;unsat;yes;0,66
j3021_10.mm;45;yes;23,79
j3021_1.mm;38;yes;12,36
j3021_2.mm;34;yes;303,18
j3021_3.mm;36;yes;359,39
j3021_4.mm;37;yes;6,51
j3021_5.mm;37;yes;91,82
j3021_6.mm;33;yes;9,52
j3021_7.mm;36;yes;219,48
j3021_8.mm;44;yes;10,52
j3021_9.mm;32;yes;33,97
j302_1.mm;unsat;yes;0,33
j3022_10.mm;23;yes;1,40
j3022_1.mm;26;yes;1,31
j3022_2.mm;36;yes;1,62
j3022_3.mm;25;yes;2,07
j3022_4.mm;26;yes;1,31
j3022_5.mm;30;yes;4,26
j3022_6.mm;31;yes;1,39
j3022_7.mm;38;yes;1,36
j3022_8.mm;33;yes;2,14
j3022_9.mm;34;yes;1,09
j302_2.mm;unsat;yes;1,03
j3023_10.mm;21;yes;1,75
j3023_1.mm;25;yes;0,63
j3023_2.mm;33;yes;0,58
j3023_3.mm;23;yes;0,90
j3023_4.mm;24;yes;0,86
j3023_5.mm;32;yes;0,94
j3023_6.mm;27;yes;1,32
j3023_7.mm;24;yes;1,09
j3023_8.mm;23;yes;0,58
j3023_9.mm;26;yes;0,72
j302_3.mm;unsat;yes;3,60
j3024_10.mm;37;yes;1,35
j3024_1.mm;27;yes;0,87
j3024_2.mm;31;yes;1,40
j3024_3.mm;21;yes;0,98
j3024_4.mm;29;yes;1,09
j3024_5.mm;37;yes;0,77
j3024_6.mm;30;yes;0,83
j3024_7.mm;29;yes;1,17
j3024_8.mm;38;yes;1,02
j3024_9.mm;31;yes;1,44
j302_4.mm;unsat;yes;0,82
j3025_10.mm;27;yes;1,11
j3025_1.mm;34;yes;1,13
j3025_2.mm;32;yes;2,46
j3025_3.mm;24;yes;0,58
j3025_4.mm;30;yes;1,00
j3025_5.mm;27;yes;1,03
j3025_6.mm;32;yes;0,76
j3025_7.mm;33;yes;0,78
j3025_8.mm;33;yes;1,48
j3025_9.mm;51;yes;2,34
j302_5.mm;unsat;yes;0,98
j3026_10.mm;22;yes;0,42
j3026_1.mm;21;yes;0,52
j3026_2.mm;22;yes;0,76
j3026_3.mm;42;yes;0,39
j3026_4.mm;34;yes;0,61
j3026_5.mm;22;yes;0,77
j3026_6.mm;29;yes;0,50
j3026_7.mm;29;yes;0,41
j3026_8.mm;40;yes;0,35
j3026_9.mm;21;yes;0,69
j302_6.mm;unsat;yes;5,21
j3027_10.mm;29;yes;0,26
j3027_1.mm;38;yes;0,46
j3027_2.mm;29;yes;0,45
j3027_3.mm;28;yes;0,36
j3027_4.mm;28;yes;0,33
j3027_5.mm;40;yes;0,43
j3027_6.mm;25;yes;0,65
j3027_7.mm;30;yes;0,41
j3027_8.mm;42;yes;0,61
j3027_9.mm;37;yes;0,72
j302_7.mm;unsat;yes;0,40
j3028_10.mm;26;yes;0,47
j3028_1.mm;37;yes;0,46
j3028_2.mm;25;yes;0,66
j3028_3.mm;31;yes;0,46
j3028_4.mm;33;yes;0,59
j3028_5.mm;23;yes;0,51
j3028_6.mm;29;yes;0,64
j3028_7.mm;37;yes;0,30
j3028_8.mm;36;yes;0,65
j3028_9.mm;28;yes;0,62
j302_8.mm;unsat;yes;1,50
j3029_10.mm;36;yes;22,93
j3029_1.mm;46;yes;17,68
j3029_2.mm;34;yes;111,79
j3029_3.mm;32;yes;8,43
j3029_4.mm;33;yes;7,66
j3029_5.mm;34;yes;13,36
j3029_6.mm;42;yes;27,94
j3029_7.mm;38;yes;13,82
j3029_8.mm;50;yes;16,00
j3029_9.mm;37;yes;22,31
j302_9.mm;unsat;yes;0,14
j3030_10.mm;19;yes;1,15
j3030_1.mm;36;yes;1,47
j3030_2.mm;30;yes;2,48
j3030_3.mm;29;yes;1,85
j3030_4.mm;35;yes;2,25
j3030_5.mm;30;yes;1,32
j3030_6.mm;41;yes;2,02
j3030_7.mm;27;yes;1,86
j3030_8.mm;28;yes;2,09
j3030_9.mm;36;yes;0,79
j303_10.mm;unsat;yes;1,17
j3031_10.mm;20;yes;1,92
j3031_1.mm;25;yes;1,36
j3031_2.mm;43;yes;1,06
j3031_3.mm;31;yes;0,96
j3031_4.mm;29;yes;0,95
j3031_5.mm;43;yes;1,32
j3031_6.mm;32;yes;1,82
j3031_7.mm;45;yes;1,86
j3031_8.mm;26;yes;1,47
j3031_9.mm;33;yes;1,31
j303_1.mm;unsat;yes;0,73
j3032_10.mm;29;yes;1,28
j3032_1.mm;31;yes;0,79
j3032_2.mm;32;yes;0,36
j3032_3.mm;28;yes;0,64
j3032_4.mm;27;yes;1,32
j3032_5.mm;29;yes;1,32
j3032_6.mm;29;yes;0,71
j3032_7.mm;36;yes;0,77
j3032_8.mm;29;yes;0,66
j3032_9.mm;22;yes;1,36
j303_2.mm;unsat;yes;1,36
j3033_10.mm;39;yes;7,75
j3033_1.mm;47;yes;6,67
j3033_2.mm;45;yes;7,06
j3033_3.mm;45;yes;2,45
j3033_4.mm;57;yes;2,60
j3033_5.mm;48;yes;2,63
j3033_6.mm;41;yes;3,27
j3033_7.mm;45;yes;3,78
j3033_8.mm;39;yes;6,53
j3033_9.mm;44;yes;5,22
j303_3.mm;unsat;yes;0,72
j3034_10.mm;54;yes;1,59
j3034_1.mm;39;yes;0,87
j3034_2.mm;32;yes;1,19
j3034_3.mm;38;yes;3,10
j3034_4.mm;42;yes;3,80
j3034_5.mm;43;yes;2,53
j3034_6.mm;41;yes;7,26
j3034_7.mm;44;yes;1,71
j3034_8.mm;47;yes;1,79
j3034_9.mm;38;yes;1,32
j303_4.mm;unsat;yes;0,17
j3035_10.mm;51;yes;1,27
j3035_1.mm;34;yes;1,08
j3035_2.mm;35;yes;1,48
j3035_3.mm;39;yes;0,80
j3035_4.mm;47;yes;1,02
j3035_5.mm;42;yes;0,81
j3035_6.mm;41;yes;0,98
j3035_7.mm;35;yes;1,31
j3035_8.mm;40;yes;1,16
j3035_9.mm;36;yes;0,68
j303_5.mm;unsat;yes;1,22
j3036_10.mm;unsat;yes;36,02
j3036_1.mm;unsat;yes;0,43
j3036_2.mm;unsat;yes;1,15
j3036_3.mm;unsat;yes;0,30
j3036_4.mm;unsat;yes;2,28
j3036_5.mm;unsat;yes;18,94
j3036_6.mm;unsat;yes;16,50
j3036_7.mm;unsat;yes;0,15
j3036_8.mm;unsat;yes;1,19
j3036_9.mm;unsat;yes;3,45
j303_6.mm;unsat;yes;3,73
j3037_10.mm;42;no;600
j3037_1.mm;56;no;600
j3037_2.mm;62;no;600
j3037_3.mm;57;no;600
j3037_4.mm;55;no;600
j3037_5.mm;50;yes;7,92
j3037_6.mm;62;no;600
j3037_7.mm;58;no;600
j3037_8.mm;44;no;600
j3037_9.mm;63;no;600
j303_7.mm;unsat;yes;8,24
j3038_10.mm;37;yes;2,78
j3038_1.mm;46;yes;1,54
j3038_2.mm;44;yes;1,50
j3038_3.mm;34;yes;9,83
j3038_4.mm;50;yes;23,63
j3038_5.mm;50;yes;28,62
j3038_6.mm;36;yes;12,20
j3038_7.mm;38;yes;34,18
j3038_8.mm;40;yes;2,85
j3038_9.mm;45;yes;4,61
j303_8.mm;unsat;yes;1,49
j3039_10.mm;44;yes;4,62
j3039_1.mm;43;yes;1,32
j3039_2.mm;42;yes;2,24
j3039_3.mm;49;yes;2,16
j3039_4.mm;49;yes;1,93
j3039_5.mm;32;yes;0,95
j3039_6.mm;36;yes;10,73
j3039_7.mm;38;yes;1,32
j3039_8.mm;42;yes;7,83
j3039_9.mm;42;yes;2,93
j303_9.mm;unsat;yes;0,19
j3040_10.mm;44;yes;1,79
j3040_1.mm;38;yes;1,35
j3040_2.mm;41;yes;1,25
j3040_3.mm;36;yes;1,08
j3040_4.mm;40;yes;1,14
j3040_5.mm;48;yes;1,26
j3040_6.mm;41;yes;3,12
j3040_7.mm;48;yes;1,99
j3040_8.mm;41;yes;1,66
j3040_9.mm;43;yes;1,23
j304_10.mm;unsat;yes;1,26
j3041_10.mm;38;yes;1,29
j3041_1.mm;35;yes;1,49
j3041_2.mm;34;yes;2,88
j3041_3.mm;40;yes;1,72
j3041_4.mm;33;yes;1,24
j3041_5.mm;37;yes;2,00
j3041_6.mm;32;yes;7,73
j3041_7.mm;39;yes;3,65
j3041_8.mm;30;yes;2,48
j3041_9.mm;42;yes;0,94
j304_1.mm;unsat;yes;1,67
j3042_10.mm;36;yes;0,70
j3042_1.mm;35;yes;1,42
j3042_2.mm;26;yes;1,14
j3042_3.mm;37;yes;1,12
j3042_4.mm;28;yes;0,42
j3042_5.mm;35;yes;0,88
j3042_6.mm;30;yes;0,82
j3042_7.mm;29;yes;1,51
j3042_8.mm;28;yes;0,79
j3042_9.mm;31;yes;0,52
j304_2.mm;unsat;yes;2,16
j3043_10.mm;30;yes;0,57
j3043_1.mm;29;yes;0,87
j3043_2.mm;32;yes;1,19
j3043_3.mm;26;yes;0,98
j3043_4.mm;27;yes;0,83
j3043_5.mm;44;yes;0,54
j3043_6.mm;28;yes;1,20
j3043_7.mm;33;yes;0,88
j3043_8.mm;34;yes;0,55
j3043_9.mm;38;yes;0,64
j304_3.mm;unsat;yes;2,17
j3044_10.mm;31;yes;0,82
j3044_1.mm;41;yes;0,59
j3044_2.mm;27;yes;0,64
j3044_3.mm;34;yes;0,73
j3044_4.mm;33;yes;0,40
j3044_5.mm;29;yes;0,77
j3044_6.mm;25;yes;0,67
j3044_7.mm;35;yes;0,75
j3044_8.mm;36;yes;0,78
j3044_9.mm;35;yes;0,63
j304_4.mm;unsat;yes;0,58
j3045_10.mm;46;no;600
j3045_1.mm;41;no;600
j3045_2.mm;48;no;600
j3045_3.mm;45;no;600
j3045_4.mm;52;no;600
j3045_5.mm;41;yes;403,76
j3045_6.mm;48;no;600
j3045_7.mm;46;yes;259,20
j3045_8.mm;52;no;600
j3045_9.mm;47;no;600
j304_5.mm;unsat;yes;1,09
j3046_10.mm;37;yes;2,16
j3046_1.mm;33;yes;2,48
j3046_2.mm;40;yes;2,11
j3046_3.mm;30;yes;13,57
j3046_4.mm;37;yes;32,01
j3046_5.mm;33;yes;2,12
j3046_6.mm;33;yes;29,08
j3046_7.mm;43;yes;67,45
j3046_8.mm;33;yes;165,11
j3046_9.mm;40;yes;67,58
j304_6.mm;unsat;yes;4,76
j3047_10.mm;42;yes;1,47
j3047_1.mm;39;yes;0,70
j3047_2.mm;29;yes;0,91
j3047_3.mm;29;yes;2,88
j3047_4.mm;38;yes;9,78
j3047_5.mm;26;yes;1,23
j3047_6.mm;34;yes;23,63
j3047_7.mm;28;yes;2,97
j3047_8.mm;38;yes;1,73
j3047_9.mm;34;yes;1,63
j304_7.mm;unsat;yes;2,37
j3048_10.mm;28;yes;1,19
j3048_1.mm;28;yes;0,70
j3048_2.mm;30;yes;0,85
j3048_3.mm;35;yes;1,99
j3048_4.mm;24;yes;0,90
j3048_5.mm;25;yes;0,98
j3048_6.mm;31;yes;1,10
j3048_7.mm;32;yes;1,19
j3048_8.mm;28;yes;1,81
j3048_9.mm;37;yes;1,42
j304_8.mm;unsat;yes;4,05
j3049_10.mm;30;yes;2,75
j3049_1.mm;33;yes;1,61
j3049_2.mm;49;yes;2,48
j3049_3.mm;35;yes;1,46
j3049_4.mm;37;yes;0,93
j3049_5.mm;37;yes;0,77
j3049_6.mm;31;yes;0,98
j3049_7.mm;36;yes;1,04
j3049_8.mm;34;yes;2,21
j3049_9.mm;33;yes;1,20
j304_9.mm;unsat;yes;0,65
j3050_10.mm;30;yes;0,56
j3050_1.mm;28;yes;0,34
j3050_2.mm;37;yes;0,43
j3050_3.mm;43;yes;0,94
j3050_4.mm;34;yes;0,78
j3050_5.mm;37;yes;0,50
j3050_6.mm;37;yes;1,02
j3050_7.mm;22;yes;0,56
j3050_8.mm;27;yes;0,76
j3050_9.mm;25;yes;0,47
j305_10.mm;unsat;yes;6,52
j3051_10.mm;27;yes;0,40
j3051_1.mm;32;yes;0,62
j3051_2.mm;23;yes;0,61
j3051_3.mm;27;yes;0,60
j3051_4.mm;51;yes;0,46
j3051_5.mm;33;yes;0,72
j3051_6.mm;38;yes;0,45
j3051_7.mm;26;yes;0,46
j3051_8.mm;33;yes;0,61
j3051_9.mm;35;yes;0,44
j305_1.mm;unsat;yes;0,36
j3052_10.mm;29;yes;0,46
j3052_1.mm;32;yes;0,48
j3052_2.mm;23;yes;0,54
j3052_3.mm;22;yes;0,63
j3052_4.mm;29;yes;0,86
j3052_5.mm;30;yes;0,52
j3052_6.mm;30;yes;0,49
j3052_7.mm;30;yes;0,50
j3052_8.mm;26;yes;0,38
j3052_9.mm;31;yes;0,51
j305_2.mm;unsat;yes;1,08
j3053_10.mm;37;yes;7,84
j3053_1.mm;42;yes;60,28
j3053_2.mm;38;yes;28,18
j3053_3.mm;34;yes;12,92
j3053_4.mm;44;yes;107,96
j3053_5.mm;49;no;600
j3053_6.mm;43;yes;171,87
j3053_7.mm;38;no;600
j3053_8.mm;38;yes;541,06
j3053_9.mm;42;no;600
j305_3.mm;unsat;yes;0,59
j3054_10.mm;29;yes;10,77
j3054_1.mm;33;yes;1,52
j3054_2.mm;28;yes;8,16
j3054_3.mm;22;yes;2,19
j3054_4.mm;30;yes;1,55
j3054_5.mm;28;yes;2,15
j3054_6.mm;30;yes;1,56
j3054_7.mm;39;yes;1,64
j3054_8.mm;31;yes;2,34
j3054_9.mm;28;yes;2,97
j305_4.mm;unsat;yes;0,47
j3055_10.mm;29;yes;1,91
j3055_1.mm;29;yes;0,80
j3055_2.mm;31;yes;1,45
j3055_3.mm;28;yes;0,83
j3055_4.mm;41;yes;0,74
j3055_5.mm;24;yes;1,53
j3055_6.mm;25;yes;0,88
j3055_7.mm;44;yes;1,20
j3055_8.mm;44;yes;1,01
j3055_9.mm;27;yes;0,92
j305_5.mm;unsat;yes;0,12
j3056_10.mm;39;yes;0,74
j3056_1.mm;21;yes;1,29
j3056_2.mm;31;yes;1,06
j3056_3.mm;34;yes;0,67
j3056_4.mm;32;yes;1,01
j3056_5.mm;29;yes;0,70
j3056_6.mm;26;yes;0,97
j3056_7.mm;30;yes;0,61
j3056_8.mm;29;yes;1,00
j3056_9.mm;33;yes;1,10
j305_6.mm;unsat;yes;3,63
j3057_10.mm;32;yes;1,09
j3057_1.mm;30;yes;1,24
j3057_2.mm;32;yes;3,87
j3057_3.mm;29;yes;0,83
j3057_4.mm;29;yes;1,40
j3057_5.mm;27;yes;0,74
j3057_6.mm;23;yes;0,93
j3057_7.mm;27;yes;1,05
j3057_8.mm;29;yes;1,08
j3057_9.mm;26;yes;0,83
j305_7.mm;unsat;yes;2,62
j3058_10.mm;27;yes;0,45
j3058_1.mm;30;yes;0,40
j3058_2.mm;32;yes;0,52
j3058_3.mm;31;yes;1,29
j3058_4.mm;27;yes;0,57
j3058_5.mm;28;yes;0,58
j3058_6.mm;24;yes;0,57
j3058_7.mm;26;yes;1,04
j3058_8.mm;28;yes;0,67
j3058_9.mm;30;yes;0,76
j305_8.mm;unsat;yes;1,88
j3059_10.mm;29;yes;0,93
j3059_1.mm;24;yes;0,65
j3059_2.mm;23;yes;0,67
j3059_3.mm;34;yes;0,32
j3059_4.mm;25;yes;0,34
j3059_5.mm;28;yes;0,52
j3059_6.mm;27;yes;0,31
j3059_7.mm;34;yes;0,49
j3059_8.mm;26;yes;0,44
j3059_9.mm;34;yes;0,46
j305_9.mm;unsat;yes;25,18
j3060_10.mm;23;yes;0,52
j3060_1.mm;22;yes;0,63
j3060_2.mm;38;yes;0,85
j3060_3.mm;39;yes;0,77
j3060_4.mm;23;yes;0,94
j3060_5.mm;34;yes;0,33
j3060_6.mm;36;yes;0,58
j3060_7.mm;25;yes;0,51
j3060_8.mm;29;yes;0,40
j3060_9.mm;31;yes;0,35
j306_10.mm;unsat;yes;0,92
j3061_10.mm;41;yes;17,28
j3061_1.mm;37;yes;8,52
j3061_2.mm;36;yes;8,43
j3061_3.mm;39;yes;20,39
j3061_4.mm;38;yes;64,59
j3061_5.mm;39;yes;43,47
j3061_6.mm;35;yes;249,07
j3061_7.mm;44;yes;27,11
j3061_8.mm;46;yes;19,60
j3061_9.mm;44;yes;87,27
j306_1.mm;unsat;yes;0,50
j3062_10.mm;26;yes;1,36
j3062_1.mm;26;yes;2,53
j3062_2.mm;33;yes;1,77
j3062_3.mm;26;yes;3,49
j3062_4.mm;33;yes;2,32
j3062_5.mm;42;yes;2,04
j3062_6.mm;36;yes;2,15
j3062_7.mm;27;yes;1,63
j3062_8.mm;38;yes;1,92
j3062_9.mm;26;yes;1,48
j306_2.mm;unsat;yes;1,37
j3063_10.mm;27;yes;0,63
j3063_1.mm;29;yes;1,51
j3063_2.mm;30;yes;0,90
j3063_3.mm;24;yes;0,86
j3063_4.mm;31;yes;0,95
j3063_5.mm;37;yes;0,69
j3063_6.mm;39;yes;0,51
j3063_7.mm;26;yes;0,96
j3063_8.mm;31;yes;1,19
j3063_9.mm;25;yes;0,86
j306_3.mm;unsat;yes;21,01
j3064_10.mm;36;yes;2,00
j3064_1.mm;25;yes;1,34
j3064_2.mm;23;yes;1,65
j3064_3.mm;34;yes;1,13
j3064_4.mm;25;yes;1,78
j3064_5.mm;36;yes;1,35
j3064_6.mm;29;yes;0,81
j3064_7.mm;34;yes;0,83
j3064_8.mm;23;yes;1,29
j3064_9.mm;31;yes;0,83
j306_4.mm;unsat;yes;1,08
j306_5.mm;unsat;yes;0,57
j306_6.mm;unsat;yes;0,91
j306_7.mm;unsat;yes;0,25
j306_8.mm;unsat;yes;1,81
j306_9.mm;unsat;yes;2,54
j307_10.mm;unsat;yes;0,05
j307_1.mm;unsat;yes;1,50
j307_2.mm;unsat;yes;7,82
j307_3.mm;unsat;yes;0,27
j307_4.mm;unsat;yes;3,00
j307_5.mm;unsat;yes;3,23
j307_6.mm;unsat;yes;1,37
j307_7.mm;unsat;yes;5,14
j307_8.mm;47;yes;16,95
j307_9.mm;unsat;yes;1,41
j308_10.mm;unsat;yes;6,61
j308_1.mm;unsat;yes;10,47
j308_2.mm;unsat;yes;1,15
j308_3.mm;unsat;yes;0,81
j308_4.mm;unsat;yes;0,60
j308_5.mm;unsat;yes;7,81
j308_6.mm;46;yes;54,53
j308_7.mm;unsat;yes;0,64
j308_8.mm;unsat;yes;1,16
j308_9.mm;unsat;yes;1,74
j309_10.mm;25;yes;1,15
j309_1.mm;31;yes;0,90
j309_2.mm;27;yes;2,08
j309_3.mm;34;yes;1,22
j309_4.mm;30;yes;1,44
j309_5.mm;27;yes;2,66
j309_6.mm;31;yes;2,14
j309_7.mm;35;yes;1,03
j309_8.mm;26;yes;0,98
j309_9.mm;32;yes;0,83
